tv_day,cluster_id,device_id,rank,distance
2023-03-01,4408150,9c2023a1-22c3-46a9-a023-a122c306a98f,1,0.30553114
2023-03-01,4408150,385d93e8-88c7-49b1-9d93-e888c709b103,2,0.323733014
2023-03-01,4408150,09486fb1-48ed-4914-886f-b148ede91447,3,0.329516171
2023-03-01,4408150,571a51fa-74a8-40ca-9a51-fa74a850ca99,4,0.277436342
2023-03-01,4408150,50003048-f574-483b-8030-48f574c83bc4,5,0.35910954
2023-03-01,4408150,4da49c0d-e3cc-47ae-a49c-0de3cc47ae74,6,0.273001637
2023-03-01,4408150,50c6fcf2-2e80-4850-86fc-f22e80b8505d,7,0.286256461
2023-03-01,4408150,20718c0a-61bd-4c01-b18c-0a61bd6c019a,8,0.359622918
2023-03-01,4408150,e2673980-2d58-4df3-a739-802d588df3ae,9,0.277746555
2023-03-01,4408150,00f8ba2f-6422-4653-b8ba-2f64227653ce,10,0.319376805
2023-03-01,4408314,b3392107-beac-4928-b921-07beace92887,1,0.101653382
2023-03-01,4408314,ea00bd4c-90c4-4dec-80bd-4c90c44dec5d,2,0.083555081
2023-03-01,4408314,caf2ff1d-2913-41e0-b2ff-1d2913b1e08e,3,0.100122121
2023-03-01,4408314,274a65d3-c2b2-4a8c-8a65-d3c2b26a8c3d,4,0.116485307
2023-03-01,4408314,d99b3158-ba61-49d2-9b31-58ba61f9d274,5,0.105498547
2023-03-01,4408314,b64d16ee-d4a9-4dce-8d16-eed4a95dce08,6,0.098149477
2023-03-01,4408314,d139bc3c-9ce4-4037-b9bc-3c9ce47037f7,7,0.118794593
2023-03-01,4408314,bffbbdf2-1679-4aa9-bbbd-f216799aa94b,8,0.106118707
2023-03-01,4408314,7cb6c3d3-e6a7-4b7b-b6c3-d3e6a79b7b88,9,0.100144052
2023-03-01,4408314,f0efd375-b03b-48fd-afd3-75b03bf8fd35,10,0.106696126
2023-03-01,4408337,c0231c87-32ed-438d-a31c-8732ed538d99,1,0.104863888
2023-03-01,4408337,a9175b85-93de-439c-975b-8593de739c83,2,0.117467388
2023-03-01,4408337,b48e0796-8aa2-42d3-8e07-968aa262d374,3,0.088149009
2023-03-01,4408337,9608de02-b700-402f-88de-02b700402f12,4,0.092774825
2023-03-01,4408337,bc6a8c47-5da3-4c77-aa8c-475da3bc77d6,5,0.086000594
2023-03-01,4408337,bdaa9822-cf23-4554-aa98-22cf23355457,6,0.122117441
2023-03-01,4408337,7e9b23b6-306b-4041-9b23-b6306b504127,7,0.129578035
2023-03-01,4408337,950a365e-c2d0-4936-8a36-5ec2d0a93682,9,0.093434656
2023-03-01,4408337,1aa73ca5-8fd9-40db-a73c-a58fd940db00,10,0.110807775
2023-03-01,4408337,863de115-a39d-4f96-bde1-15a39dbf96b9,11,0.129186194
2023-03-01,4408344,04fb5abb-7ce3-430e-bb5a-bb7ce3230eea,1,0.093150134
2023-03-01,4408344,cafd5d35-44b6-4b9d-bd5d-3544b6fb9dac,2,0.093154611
2023-03-01,4408344,da9ff5f8-300e-4c5c-9ff5-f8300ebc5c8c,3,0.095531088
2023-03-01,4408344,5dcbf75e-0cc7-4e64-8bf7-5e0cc7ce6471,4,0.111804852
2023-03-01,4408344,0f1e960d-3814-4dce-9e96-0d3814bdcebe,5,0.092158495
2023-03-01,4408344,fadfdc8c-2536-4887-9fdc-8c25363887d3,6,0.099093775
2023-03-01,4408344,e61c63f0-73dc-41d8-9c63-f073dcc1d81b,9,0.113508304
2023-03-01,4408344,b31e0856-63fc-4514-9e08-5663fca514cd,10,0.091422897
