tv_day,cluster_id,device_id,rank,distance
2023-03-01,3532143,a027d43e-119b-4a47-a7d4-3e119b8a4733,6,9.1533E-5
2023-03-01,3532143,b41d8539-457b-4bf1-9d85-39457b5bf126,7,9.1533E-5
2023-03-01,3532143,ebe32b73-8b33-47e4-a32b-738b3327e4e1,8,8.1975E-5
2023-03-01,3532143,a33c5d26-8ad0-432c-bc5d-268ad0632c35,9,9.4151E-5
2023-03-01,3532143,8811987b-ac4d-4966-9198-7bac4dd966c7,10,9.4151E-5
2023-03-01,3532143,735a268c-bc11-4304-9a26-8cbc112304be,11,9.4151E-5
2023-03-01,3532146,9f0de8a5-e2ab-4a64-8de8-a5e2ab6a647d,1,7.6558E-5
2023-03-01,3532146,513ea93d-8a30-453a-bea9-3d8a30353a8e,3,7.6558E-5
2023-03-01,3532146,f50ac6c8-6a31-4684-8ac6-c86a312684d1,4,7.6558E-5
2023-03-01,3532146,f80503b0-d372-4a95-8503-b0d3727a959b,5,7.6558E-5
2023-03-01,3532146,a027d43e-119b-4a47-a7d4-3e119b8a4733,6,9.1533E-5
2023-03-01,3532146,b41d8539-457b-4bf1-9d85-39457b5bf126,7,9.1533E-5
2023-03-01,3532146,ebe32b73-8b33-47e4-a32b-738b3327e4e1,8,8.1975E-5
2023-03-01,3532146,fc7c1377-1da6-4535-bc13-771da6b5352b,9,9.4151E-5
2023-03-01,3532146,a33c5d26-8ad0-432c-bc5d-268ad0632c35,11,9.4151E-5
2023-03-01,3532146,a8124b5b-218a-46c9-924b-5b218a66c9d9,12,9.4151E-5
2023-03-01,3532150,5a5b1aed-a12a-4245-9b1a-eda12a12456e,2,6.4279E-5
2023-03-01,3532150,c2d1e168-b531-4248-91e1-68b531024817,3,6.4279E-5
2023-03-01,3532150,69735405-e425-49e1-b354-05e42549e119,4,6.4279E-5
2023-03-01,3532150,884921c9-67f3-46c9-8921-c967f3c6c9b6,5,6.4279E-5
2023-03-01,3532150,d74bde3f-4991-40be-8bde-3f4991a0bee0,6,6.4279E-5
2023-03-01,3532150,90789717-b30f-4ec0-b897-17b30f6ec0ee,7,9.5087E-5
2023-03-01,3532150,6dcb3b9f-bfaa-4803-8b3b-9fbfaa5803dd,8,9.5087E-5
2023-03-01,3532150,a4726829-e767-453a-b268-29e767053ac1,9,9.5087E-5
2023-03-01,3532150,3f4e2772-c464-4de0-8e27-72c4644de082,10,8.1595E-5
2023-03-01,3532150,1a87a16b-e5f2-4919-87a1-6be5f2e919cf,11,8.1595E-5
2023-03-01,3534413,69015be2-fa56-45d9-815b-e2fa5625d9bf,1,1.295988784
2023-03-01,3534413,ed0a4d67-5558-44d6-8a4d-67555874d684,3,1.304725194
2023-03-01,3534413,2706f01d-a301-4e3f-86f0-1da3019e3f3d,4,1.354648313
2023-03-01,3534413,baa79bfe-9880-4acf-a79b-fe9880bacf0b,5,1.296777283
2023-03-01,3534413,3322ed7c-1ec6-4be5-a2ed-7c1ec62be59e,6,1.393718678
2023-03-01,3534413,b962eb2e-aaea-4cf1-a2eb-2eaaea2cf1fb,7,1.476167346
2023-03-01,3534413,d16d76d9-7f02-4b4a-ad76-d97f025b4afb,9,1.457823314
2023-03-01,3534413,143febb1-d205-48b2-bfeb-b1d20538b28e,11,1.536111273
2023-03-01,3534413,0a056456-2918-41a4-8564-56291871a410,12,1.532639396
2023-03-01,3534413,3ee52310-734d-499e-a523-10734d799eef,13,1.606780034
2023-03-01,3534427,baa79bfe-9880-4acf-a79b-fe9880bacf0b,1,1.296777283
2023-03-01,3534427,ed0a4d67-5558-44d6-8a4d-67555874d684,2,1.304725194
2023-03-01,3534427,2706f01d-a301-4e3f-86f0-1da3019e3f3d,3,1.354648313
2023-03-01,3534427,3322ed7c-1ec6-4be5-a2ed-7c1ec62be59e,4,1.393718678
2023-03-01,3534427,69015be2-fa56-45d9-815b-e2fa5625d9bf,7,1.295988784
2023-03-01,3534427,b2fb6ba0-fcde-4e38-bb6b-a0fcde8e38c3,8,1.514278581
2023-03-01,3534427,d16d76d9-7f02-4b4a-ad76-d97f025b4afb,9,1.457823314
2023-03-01,3534427,477c9ba3-2514-450c-bc9b-a32514150cce,10,1.592367257
2023-03-01,3534427,b962eb2e-aaea-4cf1-a2eb-2eaaea2cf1fb,12,1.476167346
2023-03-01,3534427,5cbd770b-601c-4855-bd77-0b601cb8557c,14,1.575153189
2023-03-01,3534438,baa79bfe-9880-4acf-a79b-fe9880bacf0b,1,1.296777283
2023-03-01,3534438,ed0a4d67-5558-44d6-8a4d-67555874d684,2,1.304725194
2023-03-01,3534438,3322ed7c-1ec6-4be5-a2ed-7c1ec62be59e,3,1.393718678
2023-03-01,3534438,2706f01d-a301-4e3f-86f0-1da3019e3f3d,4,1.354648313
2023-03-01,3534438,b2fb6ba0-fcde-4e38-bb6b-a0fcde8e38c3,6,1.514278581
2023-03-01,3534438,d16d76d9-7f02-4b4a-ad76-d97f025b4afb,8,1.457823314
2023-03-01,3534438,b962eb2e-aaea-4cf1-a2eb-2eaaea2cf1fb,10,1.476167346
2023-03-01,3534438,e34ab522-401a-4815-8ab5-22401a781527,11,1.632467716
2023-03-01,3534438,69015be2-fa56-45d9-815b-e2fa5625d9bf,12,1.295988784
2023-03-01,3534438,33dc73a4-50b7-4952-9c73-a450b78952e3,13,1.620504989
2023-03-01,3534439,baa79bfe-9880-4acf-a79b-fe9880bacf0b,1,1.296777283
2023-03-01,3534439,69015be2-fa56-45d9-815b-e2fa5625d9bf,2,1.295988784
2023-03-01,3534439,3322ed7c-1ec6-4be5-a2ed-7c1ec62be59e,3,1.393718678
2023-03-01,3534439,b2fb6ba0-fcde-4e38-bb6b-a0fcde8e38c3,4,1.514278581
2023-03-01,3534439,2706f01d-a301-4e3f-86f0-1da3019e3f3d,5,1.354648313
2023-03-01,3534439,ed0a4d67-5558-44d6-8a4d-67555874d684,6,1.304725194
2023-03-01,3534439,b962eb2e-aaea-4cf1-a2eb-2eaaea2cf1fb,8,1.476167346
2023-03-01,3534439,d16d76d9-7f02-4b4a-ad76-d97f025b4afb,9,1.457823314
2023-03-01,3534439,477c9ba3-2514-450c-bc9b-a32514150cce,12,1.592367257
2023-03-01,3534439,86a53273-1769-4577-a532-731769a5779c,13,1.541096221
2023-03-01,3534443,baa79bfe-9880-4acf-a79b-fe9880bacf0b,1,1.296777283
2023-03-01,3534443,ed0a4d67-5558-44d6-8a4d-67555874d684,2,1.304725194
2023-03-01,3534443,b2fb6ba0-fcde-4e38-bb6b-a0fcde8e38c3,3,1.514278581
2023-03-01,3534443,2706f01d-a301-4e3f-86f0-1da3019e3f3d,4,1.354648313
2023-03-01,3534443,69015be2-fa56-45d9-815b-e2fa5625d9bf,5,1.295988784
2023-03-01,3534443,3322ed7c-1ec6-4be5-a2ed-7c1ec62be59e,6,1.393718678
2023-03-01,3534443,33dc73a4-50b7-4952-9c73-a450b78952e3,8,1.620504989
2023-03-01,3534443,b962eb2e-aaea-4cf1-a2eb-2eaaea2cf1fb,9,1.476167346
2023-03-01,3534443,d16d76d9-7f02-4b4a-ad76-d97f025b4afb,12,1.457823314
2023-03-01,3534443,477c9ba3-2514-450c-bc9b-a32514150cce,14,1.592367257
2023-03-01,3534448,baa79bfe-9880-4acf-a79b-fe9880bacf0b,1,1.296777283
2023-03-01,3534448,69015be2-fa56-45d9-815b-e2fa5625d9bf,3,1.295988784
2023-03-01,3534448,ed0a4d67-5558-44d6-8a4d-67555874d684,4,1.304725194
2023-03-01,3534448,b2fb6ba0-fcde-4e38-bb6b-a0fcde8e38c3,5,1.514278581
2023-03-01,3534448,2706f01d-a301-4e3f-86f0-1da3019e3f3d,6,1.354648313
2023-03-01,3534448,3322ed7c-1ec6-4be5-a2ed-7c1ec62be59e,7,1.393718678
2023-03-01,3534448,477c9ba3-2514-450c-bc9b-a32514150cce,8,1.592367257
2023-03-01,3534448,d16d76d9-7f02-4b4a-ad76-d97f025b4afb,10,1.457823314
2023-03-01,3534448,b962eb2e-aaea-4cf1-a2eb-2eaaea2cf1fb,11,1.476167346
2023-03-01,3534448,5cbd770b-601c-4855-bd77-0b601cb8557c,12,1.575153189
2023-03-01,3535948,c4811d77-03ac-46ff-811d-7703acf6ffe9,1,0.520460083
2023-03-01,3535948,a516fd01-6509-4fe0-96fd-0165097fe041,2,0.459214038
2023-03-01,3535948,932da85c-0fce-4824-ada8-5c0fcee82499,3,0.546032958
2023-03-01,3535948,ef4fb520-247a-4a7d-8fb5-20247a5a7d3b,5,0.523187925
2023-03-01,3535948,c840e28b-bc28-4d6c-80e2-8bbc280d6c1c,6,0.465947117
2023-03-01,3535948,3ed820c3-754e-487f-9820-c3754ec87ffb,7,0.504121782
2023-03-01,3535948,eddc82ec-ea1d-4745-9c82-ecea1d9745d8,8,0.490917371
2023-03-01,3535948,551b9b27-f821-44a8-9b9b-27f821d4a8da,9,0.456501435
2023-03-01,3535948,7211a928-506e-4df1-91a9-28506e5df166,10,0.568493597
2023-03-01,3535948,da0bc95d-81cc-41d5-8bc9-5d81cce1d5f1,11,0.446914457
2023-03-01,3536214,d85127f8-20f7-4b76-9127-f820f77b762c,1,0.037430695
2023-03-01,3536214,906ca466-b3b7-4b4f-aca4-66b3b70b4f5c,2,0.039663959
2023-03-01,3536214,f5cd5a79-dcc4-4dd5-8d5a-79dcc4fdd51e,3,0.043555555
2023-03-01,3536214,f9e6b79a-3709-46cb-a6b7-9a3709f6cb3a,4,0.040532085
2023-03-01,3536214,645b827b-8624-474c-9b82-7b8624d74c5c,5,0.038268891
2023-03-01,3536214,6305e5a5-d6fb-41e0-85e5-a5d6fb41e053,7,0.035455132
2023-03-01,3536214,4df5ccf3-b68e-45da-b5cc-f3b68ee5da82,8,0.035475604
2023-03-01,3536214,8eb76c78-dc95-404a-b76c-78dc95004aee,9,0.045210365
2023-03-01,3536214,4dd7a8ae-15a0-4465-97a8-ae15a08465ce,10,0.04086761
2023-03-01,3536214,fba211c3-2dbd-426a-a211-c32dbd526a7a,12,0.042769196
2023-03-01,3536226,e4ecb540-0dc8-4ef9-acb5-400dc85ef9b5,1,0.03836281
2023-03-01,3536226,f68299f4-c395-4a6f-8299-f4c3952a6f6d,2,0.036122144
2023-03-01,3536226,125a109c-9d1a-4340-9a10-9c9d1a934085,3,0.046474389
2023-03-01,3536226,61bdf7eb-5d83-4514-bdf7-eb5d83d514cc,5,0.0385378
2023-03-01,3536226,e472fc69-d2c3-42d6-b2fc-69d2c3d2d6b0,6,0.043101009
2023-03-01,3536226,af976444-77bf-42fa-9764-4477bfc2fabf,7,0.042521885
2023-03-01,3536226,75f26c17-d7b9-48f0-b26c-17d7b968f01b,8,0.044406832
2023-03-01,3536226,99d306cb-e251-439b-9306-cbe251939b1b,9,0.037166697
2023-03-01,3536226,8b7bc340-2588-41d8-bbc3-402588c1d8d6,10,0.039718762
2023-03-01,3536226,38745815-d29c-4648-b458-15d29cb64804,11,0.049570966
2023-03-01,3536231,10d99dee-9f5a-4891-999d-ee9f5a7891da,1,0.043844351
2023-03-01,3536231,1d6fc314-efe6-4d23-afc3-14efe6bd238d,2,0.045306747
2023-03-01,3536231,e2c4e4ff-c85c-46a1-84e4-ffc85c06a171,3,0.044524005
2023-03-01,3536231,d761415a-14e2-4431-a141-5a14e25431c2,4,0.04412097
2023-03-01,3536231,4dd7a8ae-15a0-4465-97a8-ae15a08465ce,6,0.04086761
2023-03-01,3536231,f0f2124c-d095-4c79-b212-4cd0958c790d,7,0.046645729
2023-03-01,3536231,cddaf2e1-3350-4b27-9af2-e13350fb27a6,8,0.048852216
2023-03-01,3536231,4ecf2a29-5bd6-46b1-8f2a-295bd6f6b19b,9,0.052750103
2023-03-01,3536231,1d7c3aad-7395-4665-bc3a-ad73950665e3,10,0.05212388
2023-03-01,3536231,c1ccff25-3918-4436-8cff-253918043606,11,0.045236296
2023-03-01,3537928,09766207-6c2b-420d-b662-076c2bd20d7a,1,0.210830893
2023-03-01,3537928,56bb6381-2750-470a-bb63-812750270a9f,3,0.215621712
2023-03-01,3537928,8173b54e-7720-4b7d-b3b5-4e7720eb7dd5,4,0.249961094
2023-03-01,3537928,a9bbfc59-8020-43a0-bbfc-598020d3a0bd,5,0.21489384
2023-03-01,3537928,a5cd735b-ed68-436f-8d73-5bed68336fe3,6,0.207788629
2023-03-01,3537928,0c2d3b0c-85ca-4df9-ad3b-0c85cafdf9ca,7,0.20317337
2023-03-01,3537928,c1347dba-2c6a-47a9-b47d-ba2c6a57a917,8,0.237732681
2023-03-01,3537928,81cf7000-560a-48ae-8f70-00560aa8aec2,10,0.210456778
2023-03-01,3537928,0db083ed-feeb-4a43-b083-edfeebaa4345,11,0.236258419
2023-03-01,3537928,42466a1c-fa8f-4627-866a-1cfa8fb627ff,12,0.226296686
2023-03-01,3537929,f34918d0-c937-4420-8918-d0c9373420d2,1,0.258984489
2023-03-01,3537929,4d71e6bc-1119-4d26-b1e6-bc11197d2689,2,0.279954201
2023-03-01,3537929,83616d73-890d-47d8-a16d-73890dc7d8ee,3,0.296941967
2023-03-01,3537929,2218f76d-4b85-4a36-98f7-6d4b85fa362a,4,0.29013556
2023-03-01,3537929,a168127e-d9b8-47da-a812-7ed9b857da6d,5,0.302440708
2023-03-01,3537929,d5c108fd-cc39-4af2-8108-fdcc397af2d8,6,0.259442176
2023-03-01,3537929,c7ad4c92-cfda-42ba-ad4c-92cfda72bafd,8,0.259932728
2023-03-01,3537929,ff7f98ab-9ebf-4b6a-bf98-ab9ebf2b6a16,9,0.268903711
2023-03-01,3537929,ae0242cc-3d53-4ee5-8242-cc3d539ee51e,10,0.299313212
2023-03-01,3537929,f5e78272-dd8b-4a12-a782-72dd8b7a12f0,12,0.279340883
2023-03-01,3537930,7577b6b1-0927-4023-b7b6-b10927002392,1,0.273928416
2023-03-01,3537930,2766e944-c906-4148-a6e9-44c90671483e,3,0.233696841
2023-03-01,3537930,5cee8056-bcab-4916-ae80-56bcab29166b,4,0.25080241
2023-03-01,3537930,d28fcb9a-6071-4bef-9b9e-2de9dc5a93e6,5,0.231780444
2023-03-01,3537930,81cf7000-560a-48ae-8f70-00560aa8aec2,6,0.210456778
2023-03-01,3537930,6890d4ea-b3eb-4e84-90d4-eab3eb4e84d5,8,0.229434642
2023-03-01,3537930,a6b952b2-da39-46a2-b952-b2da3916a227,9,0.246289566
2023-03-01,3537930,d5040793-25b5-436f-8407-9325b5136f1e,10,0.213836181
2023-03-01,3537930,db25752a-d65e-4975-a575-2ad65eb975c2,11,0.279249636
2023-03-01,3537930,b7ffde85-d173-4558-bfde-85d17385580c,12,0.215125038
2023-03-01,3537933,113f8444-6eb2-420a-bf84-446eb2120a16,1,0.285356687
2023-03-01,3537933,ff7f98ab-9ebf-4b6a-bf98-ab9ebf2b6a16,2,0.268903711
2023-03-01,3537933,c7ad4c92-cfda-42ba-ad4c-92cfda72bafd,3,0.259932728
2023-03-01,3537933,238473cb-c398-479a-8473-cbc398579a86,4,0.247468176
2023-03-01,3537933,2114d030-ef43-4536-94d0-30ef43c536c4,5,0.215954353
2023-03-01,3537933,2e6824ed-9e5e-47bd-a824-ed9e5e57bd5b,6,0.287626862
2023-03-01,3537933,71b7bcc5-8e0e-43de-b7bc-c58e0eb3de80,7,0.267717297
2023-03-01,3537933,0c8c20c0-dd7d-4df7-8c20-c0dd7dddf770,8,0.265490669
2023-03-01,3537933,7fa928d7-cf3a-49d9-a928-d7cf3aa9d91b,9,0.302371752
2023-03-01,3537933,88dc44a2-a375-49bf-9c44-a2a37519bf38,10,0.303954146
2023-03-01,3538818,490b5876-d1e4-40c9-8b58-76d1e4a0c918,1,0.297087414
2023-03-01,3538818,59d62a6b-d6b0-41ba-962a-6bd6b031ba7f,2,0.302245407
2023-03-01,3538818,21051ab1-8d55-4cb2-851a-b18d55acb272,3,0.284362683
2023-03-01,3538818,4111d1b1-4c10-44a3-91d1-b14c1094a399,4,0.352558202
2023-03-01,3538818,346b03b9-6e78-47c2-ab03-b96e7847c2eb,5,0.342237921
2023-03-01,3538818,dee6c1e1-5091-4f9c-a6c1-e150916f9cda,6,0.299497759
2023-03-01,3538818,9352fff2-ca6a-499e-92ff-f2ca6a199ed6,9,0.358668027
2023-03-01,3538818,f425bbb8-0745-4761-a5bb-b807451761e5,10,0.267630397
2023-03-01,3538818,ea5d7b2f-331f-4534-9d7b-2f331f0534be,11,0.355995412
2023-03-01,3538818,bf02a244-d2e1-4f26-82a2-44d2e1ff267c,12,0.401472719
2023-03-01,3538826,cf724d60-731a-11ea-b7c4-f8be2cef4899,2,0.274951904
2023-03-01,3538826,911ada5d-2885-4a48-9ada-5d28851a484c,3,0.2612425
2023-03-01,3538826,c59bb815-6613-49be-9bb8-15661339bea1,5,0.28184467
2023-03-01,3538826,f4af15de-b6c5-4baf-af15-deb6c56bafd2,6,0.245321497
2023-03-01,3538826,ed6f34f8-a938-4794-af34-f8a938579494,7,0.274194119
2023-03-01,3538826,b3e28ed5-1068-4e9c-a28e-d51068fe9c12,8,0.287045767
2023-03-01,3538826,899ed07f-66e8-47cb-9ed0-7f66e8e7cb4d,9,0.304757459
2023-03-01,3538826,697d1db9-a6b2-49ba-bd1d-b9a6b259bad0,10,0.284071654
2023-03-01,3538826,e75d480d-0b56-4122-9d48-0d0b564122fb,11,0.360346978
2023-03-01,3538826,b31d1771-e97b-48ae-9d17-71e97b78aee6,12,0.277874508
2023-03-01,3540628,0eb41c13-b4f9-4aa5-b41c-13b4f99aa5f7,1,0.100755032
2023-03-01,3540628,70dc4ae4-23d6-4d68-9c4a-e423d67d6834,2,0.116054366
2023-03-01,3540628,f4a5562d-0578-429f-a556-2d0578d29fed,3,0.101752776
2023-03-01,3540628,16710ed4-fb9a-47c5-b10e-d4fb9af7c574,4,0.10317539
2023-03-01,3540628,e8dabe5d-6c2b-429d-9abe-5d6c2bc29de8,5,0.090489058
