tv_day,cluster_id,device_id,rank,distance
2023-03-01,2593313,3e861865-8bec-4cb5-8618-658bec3cb539,1,0.2685231
2023-03-01,2593313,f9ff876e-73b2-4f58-bf87-6e73b2ef5842,2,0.274537273
2023-03-01,2593313,e23bc6b3-e7e3-4efb-bbc6-b3e7e37efb55,4,0.2842741
2023-03-01,2593313,844e5e82-25a0-44a5-8e5e-8225a0a4a599,5,0.279258936
2023-03-01,2593313,bc705f2c-d8fd-4522-b05f-2cd8fdc522c0,6,0.273979689
2023-03-01,2593313,9c4df51f-d16d-4750-8df5-1fd16dd7508e,7,0.262762833
2023-03-01,2593313,7a382f95-bbb5-46e9-b82f-95bbb566e9b1,8,0.258731317
2023-03-01,2593313,595d2928-c451-469c-9d29-28c451169c7c,9,0.274162558
2023-03-01,2593313,910d73bc-60ed-4482-8d73-bc60ed5482b8,10,0.279183332
2023-03-01,2593313,bb1f1cf6-0d82-4c8b-9f1c-f60d82dc8b03,11,0.326667043
2023-03-01,2593322,e9f68ed1-fb83-489f-b68e-d1fb83e89f63,1,0.2909785
2023-03-01,2593322,d3907794-9315-42f9-9077-94931592f9e3,2,0.287124312
2023-03-01,2593322,285001f7-0add-4d35-9001-f70add5d352f,3,0.280824055
2023-03-01,2593322,ed3aae36-28a8-4ea9-baae-3628a85ea9fe,4,0.294191033
2023-03-01,2593322,fee4eabf-5a78-4f2e-a4ea-bf5a781f2ea7,5,0.309690459
2023-03-01,2593322,fc7dae78-e3f8-4d45-bdae-78e3f82d45cd,6,0.347283689
2023-03-01,2593322,016d138d-1ce2-437f-ad13-8d1ce2137f6e,7,0.257767868
2023-03-01,2593322,08a04280-b8a1-45d0-a042-80b8a1b5d05a,8,0.334349774
2023-03-01,2593322,4dc0c3d6-87fd-442a-80c3-d687fda42a10,9,0.265280814
2023-03-01,2593322,12a5d9a6-41d0-4cb8-a5d9-a641d04cb865,10,0.28642441
2023-03-01,2593326,5ed1e27b-6d98-4786-91e2-7b6d98b7868c,1,0.271078791
2023-03-01,2593326,285001f7-0add-4d35-9001-f70add5d352f,2,0.280824055
2023-03-01,2593326,62ec0ab1-6b62-41b1-ac0a-b16b6211b1a9,4,0.27459745
2023-03-01,2593326,b3c206b8-deef-4ab5-8206-b8deefbab5b4,5,0.308406517
2023-03-01,2593326,bf14869c-39c1-4c5e-9486-9c39c10c5ef7,6,0.278981859
2023-03-01,2593326,10ef1b39-ac02-4016-af1b-39ac02501625,7,0.355858882
2023-03-01,2593326,dcc5ce7d-f5d7-4ded-85ce-7df5d78ded79,8,0.343890254
2023-03-01,2593326,f004a8a0-2efc-4efb-84a8-a02efcdefb50,9,0.309437753
2023-03-01,2593326,eef1fa3e-0450-4c62-b1fa-3e04507c62cd,10,0.298786268
2023-03-01,2593326,cac0f210-9554-4d5f-80f2-109554cd5f2e,12,0.340409486
2023-03-01,2593335,0aecfc83-428e-40f8-acfc-83428e00f814,1,0.284198199
2023-03-01,2593335,2a56f2e9-5052-491b-96f2-e95052591baf,2,0.304704436
2023-03-01,2593335,b8b1d9ae-b16e-4f84-b1d9-aeb16eff8435,3,0.291153177
2023-03-01,2593335,9032ff24-69bc-4a84-b2ff-2469bc6a845d,4,0.255784649
2023-03-01,2593335,4f854ac1-1436-449d-854a-c11436249dc5,5,0.279734366
2023-03-01,2593335,be2f1b55-4817-4c64-af1b-554817ac6498,6,0.340538243
2023-03-01,2593335,cd42b327-1d54-41fa-82b3-271d5421fad6,7,0.310336667
2023-03-01,2593335,c204650d-635f-4fda-8465-0d635fafda9d,8,0.346487161
2023-03-01,2593335,9fc08abe-43f5-430f-808a-be43f5130fb1,10,0.30611268
2023-03-01,2593335,b3c206b8-deef-4ab5-8206-b8deefbab5b4,11,0.308406517
2023-03-01,2593337,285001f7-0add-4d35-9001-f70add5d352f,1,0.280824055
2023-03-01,2593337,ed3aae36-28a8-4ea9-baae-3628a85ea9fe,2,0.294191033
2023-03-01,2593337,d9d7546e-14e7-484d-9754-6e14e7784d3f,3,0.30361218
2023-03-01,2593337,63f022dd-808e-4e73-b022-dd808e6e73ec,4,0.315587736
2023-03-01,2593337,bafaa759-8d34-4f63-baa7-598d34ef63ef,5,0.285806464
2023-03-01,2593337,b5cec893-5afe-4218-8ec8-935afeb21831,6,0.280945845
2023-03-01,2593337,2c50f953-722f-474f-90f9-53722fb74ffe,7,0.288249931
2023-03-01,2593337,580bfc78-7c4f-41e8-8bfc-787c4f51e89b,9,0.308103856
2023-03-01,2593337,016d138d-1ce2-437f-ad13-8d1ce2137f6e,10,0.257767868
2023-03-01,2593337,0a92e637-daa5-4ed5-92e6-37daa50ed5fb,11,0.304775838
2023-03-01,2593339,2a56f2e9-5052-491b-96f2-e95052591baf,1,0.304704436
2023-03-01,2593339,4bb47e29-f676-4c64-b47e-29f676cc646d,2,0.27897523
2023-03-01,2593339,2d891572-fa73-4652-8915-72fa738652c3,3,0.267507591
2023-03-01,2593339,6157a2fe-4523-40d5-97a2-fe452390d565,5,0.241312573
2023-03-01,2593339,b8b1d9ae-b16e-4f84-b1d9-aeb16eff8435,6,0.291153177
