tv_day,cluster_id,device_id,rank,distance
2023-03-03,4059129,3599ccb6-9329-4342-99cc-b69329f3429e,1,0.100598762
2023-03-03,4059129,2ec3f249-a595-4acf-83f2-49a5951acffa,2,0.108236315
2023-03-03,4059129,db54d233-b64f-4b30-94d2-33b64feb303f,3,0.090533765
2023-03-03,4059129,f4c43011-e3c0-41c3-8430-11e3c091c3bc,4,0.097315154
2023-03-03,4059129,f38d7470-c0ec-41c0-8d74-70c0ec31c003,5,0.105902026
2023-03-03,4059129,5b757dcf-8f08-42b9-b57d-cf8f08d2b9bb,6,0.110611307
2023-03-03,4059129,86f642bb-4135-42df-b642-bb413562df6d,7,0.104142036
2023-03-03,4059129,0693cd90-851a-4c24-93cd-90851abc24fb,8,0.094683826
2023-03-03,4059129,90127338-6607-4852-9273-386607c85258,9,0.084863568
2023-03-03,4059129,2ef1fbf3-b7b2-44db-b1fb-f3b7b2b4dbed,10,0.107200441
2023-03-03,4059137,30b7d927-24b2-4a8a-b7d9-2724b2fa8aa7,1,0.106881118
2023-03-03,4059137,45eb3167-e51a-4508-ab31-67e51a4508f5,2,0.10373617
2023-03-03,4059137,418c9b49-693e-4acb-8c9b-49693ecacb2f,3,0.10141027
2023-03-03,4059137,834a7265-8f9d-46c2-8a72-658f9dd6c218,4,0.115327095
2023-03-03,4059137,4528ca6c-f852-4ec3-a8ca-6cf8529ec3dd,5,0.110999198
2023-03-03,4059137,c4f2d8f8-c138-4887-b2d8-f8c138c887dd,7,0.102270522
2023-03-03,4059137,4db24c64-a463-49f9-b24c-64a46319f93a,8,0.10178493
2023-03-03,4059137,e34a07eb-175c-42b5-8a07-eb175c52b533,10,0.12200568
2023-03-03,4059137,077cd681-2d7f-40da-bcd6-812d7f70dae0,11,0.115094326
2023-03-03,4059137,9157d82f-9e12-4701-97d8-2f9e12e70174,13,0.116948535
2023-03-03,4059144,541e0d3e-9562-485d-9e0d-3e9562385df6,1,0.127057275
2023-03-03,4059144,9f752df4-aa69-4615-b52d-f4aa69361532,4,0.108182915
2023-03-03,4059144,fa918b09-b4bc-4247-918b-09b4bc0247f3,5,0.119668587
2023-03-03,4059144,a0619639-3e18-4476-a196-393e18647669,6,0.116782047
2023-03-03,4059144,aa77c923-d473-4de3-b7c9-23d4736de3e7,7,0.104695473
2023-03-03,4059144,8c844892-2c82-4065-8448-922c82506572,8,0.107158319
2023-03-03,4059144,0f674ad9-cfbf-4319-a74a-d9cfbfb31979,9,0.101530645
2023-03-03,4059144,9ae7826e-a763-4c83-a782-6ea763ec8348,10,0.11278858
2023-03-03,4059144,e263803f-2f99-4d8c-a380-3f2f994d8c72,11,0.124496788
2023-03-03,4059144,ef324ac5-39c1-444f-b24a-c539c1544fc5,12,0.110655116
2023-03-03,4059342,5194757f-2c28-464e-9475-7f2c28564e80,1,0.005782447
