tv_day,cluster_id,device_id,rank,distance
2023-03-04,2583820,c77099bd-b931-4992-b099-bdb931e99268,2,0.080316559
2023-03-04,2583820,ce8b7663-0d6b-4f05-8b76-630d6b3f0529,3,0.071676386
2023-03-04,2583820,4c822313-47f7-4ed8-8223-1347f71ed8fd,4,0.071769608
2023-03-04,2583820,dfc14b37-4a93-4b94-814b-374a93eb94b2,5,0.067085768
2023-03-04,2583820,5ec3f2e2-91ff-4821-83f2-e291ff2821f4,6,0.078531602
2023-03-04,2583820,677eaace-871e-4ee9-beaa-ce871eeee9d3,7,0.070577383
2023-03-04,2583820,5847b715-71e6-4675-87b7-1571e6b67593,8,0.066645298
2023-03-04,2583820,abb8b452-e663-4c7d-b8b4-52e6634c7d01,9,0.081813829
2023-03-04,2583820,2681943a-e79a-4ecb-8194-3ae79a7ecb3e,10,0.077471237
2023-03-04,2583820,7b53895d-c752-4b42-9389-5dc7528b42c0,12,0.08420291
2023-03-04,2583840,bbfbc41d-9ec3-41e6-bbc4-1d9ec331e62f,1,0.080873986
2023-03-04,2583840,799b1f4a-df9c-49d4-9b1f-4adf9c99d4d9,2,0.089201655
2023-03-04,2583840,0afbedeb-0a64-4387-bbed-eb0a64638780,3,0.081609524
2023-03-04,2583840,1b8b92b1-5298-4ce0-8b92-b152981ce0e1,4,0.06259645
2023-03-04,2583840,37d6b480-bf72-453b-96b4-80bf72a53bc5,5,0.07135151
2023-03-04,2583840,45204552-c190-4920-a045-52c19079209d,6,0.082390685
2023-03-04,2583840,6dd5bca0-d2db-4e7b-95bc-a0d2db3e7b44,8,0.082691105
2023-03-04,2583840,cb2d62fc-6c66-4054-ad62-fc6c662054e9,9,0.081422816
2023-03-04,2583840,0c3c99b4-6f22-4e25-bc99-b46f223e25a8,10,0.079174103
2023-03-04,2583840,8cd44828-b341-46a1-9448-28b341f6a1f9,11,0.074036815
2023-03-04,2583844,acf6c2b4-345e-4be4-b6c2-b4345e7be451,1,0.062546036
2023-03-04,2583844,56762b3a-f773-4f4a-b62b-3af773ef4aae,2,0.065148061
2023-03-04,2583844,eb76d0c8-6c87-400e-b6d0-c86c87e00e80,3,0.068945353
2023-03-04,2583844,87cafe98-64d6-4389-8afe-9864d67389c3,4,0.076213225
2023-03-04,2583844,1fa91c25-a923-4b6b-a91c-25a9232b6b16,5,0.066690978
2023-03-04,2583844,a42fc493-2580-444b-afc4-932580b44b69,6,0.072175935
2023-03-04,2583844,f14796ed-b959-4712-8796-edb959c71210,7,0.086110746
2023-03-04,2583844,f403d4b1-ef27-423c-83d4-b1ef27d23c12,8,0.07540579
2023-03-04,2583844,8e47fb29-cbde-49a0-87fb-29cbded9a0fc,9,0.067649958
2023-03-04,2583844,9732d503-6d9a-42cf-b2d5-036d9a02cf15,12,0.084488601
2023-03-04,2583847,9dd65323-c14e-4d94-9653-23c14e4d9417,1,0.074717345
2023-03-04,2583847,70ae35ef-c39e-474e-ae35-efc39ea74e9e,2,0.084381028
2023-03-04,2583847,2c5688ce-9939-4b99-9688-ce9939eb9912,3,0.077060271
2023-03-04,2583847,0d7d879b-472f-4ff7-bd87-9b472f8ff776,4,0.068141516
2023-03-04,2583847,67df93c2-e6f8-4335-9f93-c2e6f8f335b9,5,0.078410434
2023-03-04,2583847,8f70a598-a38b-4fd9-b0a5-98a38b3fd918,6,0.078537108
2023-03-04,2583847,03679c06-8e49-4957-a79c-068e49495791,7,0.088322366
2023-03-04,2583847,b1be7069-f218-456b-be70-69f218b56b5e,8,0.082678686
2023-03-04,2583847,ba4e3b2b-e15d-4dde-8e3b-2be15d4ddea9,9,0.078344575
2023-03-04,2583847,a63862ce-174b-4a4b-b862-ce174b2a4b17,10,0.071246215
2023-03-04,2592917,6ec5f407-871b-4ce0-85f4-07871b9ce012,1,0.022552981
2023-03-04,2592917,f50f3035-990c-4a9d-8f30-35990cea9d0f,2,0.021447911
2023-03-04,2592917,15c2c743-607f-4245-82c7-43607fb245f3,3,0.024363205
2023-03-04,2592917,176723d0-7063-11ea-af4c-8e23d426f46f,4,0.024075117
