tv_day,cluster_id,device_id,rank,distance
2023-03-04,4404321,230d8681-4d52-473a-8d86-814d52573a4a,2,0.180469182
2023-03-04,4404321,9cb334ae-539e-45c0-b334-ae539ee5c041,3,0.172942296
2023-03-04,4404321,930cfa7d-0552-4065-8cfa-7d05520065b8,4,0.173564876
2023-03-04,4404321,a9ee7c42-963f-4c95-ae7c-42963f1c95db,5,0.184103403
2023-03-04,4404321,09d127e3-ad97-4d06-9127-e3ad978d06ba,6,0.195197881
2023-03-04,4404321,d11da900-4387-417a-9da9-004387b17a1c,7,0.162108409
2023-03-04,4404321,7fe4b588-457e-46b0-a4b5-88457ed6b024,8,0.167114772
2023-03-04,4404321,9d08bd0d-497c-418e-88bd-0d497cc18e6b,9,0.178611713
2023-03-04,4404321,b064cc40-33da-4a27-a4cc-4033da4a27bb,10,0.16781706
2023-03-04,4404321,808b85f2-6625-41a8-8b85-f2662591a8b3,11,0.174409071
2023-03-04,4404334,cec17818-ca04-4f0e-8178-18ca040f0e05,1,0.188935242
2023-03-04,4404334,4970215f-54ec-4214-b021-5f54ec0214d9,3,0.175381385
2023-03-04,4404334,6f095c80-4128-4f03-895c-8041288f0306,4,0.193588045
2023-03-04,4404334,c0ac18af-f9db-498d-ac18-aff9db098d4d,6,0.179432532
2023-03-04,4404334,4bb80b0b-e96f-46f9-b80b-0be96f96f953,7,0.156931412
2023-03-04,4404334,729bc81d-7bbc-482b-9bc8-1d7bbc282b7d,8,0.153529137
2023-03-04,4404334,363940f7-9319-45a1-b940-f79319c5a1b8,9,0.163353783
2023-03-04,4404334,6fae4e53-b3d1-41c4-ae4e-53b3d101c431,10,0.181123823
2023-03-04,4404334,3285d5ef-568f-4f18-85d5-ef568faf186f,11,0.192019989
2023-03-04,4404334,c625f27d-8712-4684-a5f2-7d8712c68465,12,0.164122694
2023-03-04,4404341,7693b7c7-0eee-465f-93b7-c70eee365fae,1,0.180821498
2023-03-04,4404341,f6147822-2d98-42d1-9478-222d9832d1c3,2,0.197357497
2023-03-04,4404341,d11da900-4387-417a-9da9-004387b17a1c,3,0.162108409
2023-03-04,4404341,9d08bd0d-497c-418e-88bd-0d497cc18e6b,4,0.178611713
2023-03-04,4404341,7fe4b588-457e-46b0-a4b5-88457ed6b024,5,0.167114772
